created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Sun Jan 07 02:52:02 +0000 2024,1743827805706785212,new jeans 💙  #GDAinJakarta #GoldenDiscAwards #GDA2024 #NewJeans https://t.co/Xz9EiMlcIN,0,0,0,2,en,329438924,1743827805706785212,kyeom_zip,https://twitter.com/kyeom_zip/status/1743827805706785212
Sun Jan 07 02:51:12 +0000 2024,1743827596155191507,จัดคาเฟ่วันเกิดศิลปิน ทุกด้อม ทุกประเทศ/อีเว้นท์ต่างๆ✨ 💖สนใจ DM ได้เลย! #จังมี่คาเพ่   🎥ไลฟ์สตรีม คอนออนไลน์✨ ✅แฟนมีตติ้ง ✅ไม่มีขั้นต่ำ ไม่นับแก้ว ✅ออกแบบหัวบิล เมนูพิเศษ  #HappysMILEday2024 #The1stBDMA   #NCT #BUS #RIIZE_Love119 #GDAinJakarta #TGAT Patrick Vlog With Mom🤍 https://t.co/UxDDw0wHzQ,0,0,1,0,th,1575444181417267202,1743827596155191507,jangmikape,https://twitter.com/jangmikape/status/1743827596155191507
Sun Jan 07 02:51:10 +0000 2024,1743827587930218600,yesterday was fun😋 #GDAinJakarta https://t.co/V97d8yJ0Pj,0,4,1,9,en,1290487436225605632,1743827587930218600,reeminhou,https://twitter.com/reeminhou/status/1743827587930218600
Sun Jan 07 02:49:48 +0000 2024,1743827244416655718,@Jungkooknesia CONGRATULATIONS JUNGKOOK  #GoldenDiscAwards2024 #GDAinJakarta,0,0,0,0,en,1657071312697978881,1743652057033183739,matchelatte,https://twitter.com/matchelatte/status/1743827244416655718
Sun Jan 07 02:41:54 +0000 2024,1743825258510233624,240106✨ I-ha-bong is also a baddie #IVEinJAKARTA #GDAinJakarta #IVEat38thGoldenDiscAwards #GoldenDiscAwards #GDAJAKARTA #GoldenDiscAwards2024 https://t.co/mv31F84jYn,0,0,1,1,en,1102203268556439552,1743825258510233624,icreameu,https://twitter.com/icreameu/status/1743825258510233624
Sun Jan 07 02:38:35 +0000 2024,1743824420182053106,😎💙🤍 #SungHanbin #ZhangHao #ZEROBASEONE #GoldenDiscAwards2024 #GDAinJakarta https://t.co/pvekklZ7zJ,0,0,1,4,qme,2602639954,1743824420182053106,bumblebeeen,https://twitter.com/bumblebeeen/status/1743824420182053106
Sun Jan 07 02:38:08 +0000 2024,1743824309494358335,WONWOO CAKEP BGT GUSTI #GDAinJakarta #GDAJAKARTA #SEVENTEEN https://t.co/gy6lWyVXlk,0,0,0,0,in,1316771084398542854,1743824309494358335,cyeollwy,https://twitter.com/cyeollwy/status/1743824309494358335
Sun Jan 07 02:37:39 +0000 2024,1743824185074532821,"Jangan salahin gua, ini kameranya yang otomatis ngerekam pindah ke Minji sendiri 😆 #GDA2024 #GDAinJakarta https://t.co/dZ2fnZ3YbK",88,57,424,4745,in,26970305,1743824185074532821,radenrauf,https://twitter.com/radenrauf/status/1743824185074532821
Sun Jan 07 02:36:55 +0000 2024,1743824003637370972,Today view.. let's gaur!!! #GDAinJakarta #GDA2024 #GoldenDiscAwards https://t.co/z7WmGc0ehH,0,0,0,2,en,1725471555189456896,1743824003637370972,Newjeans_Offi,https://twitter.com/Newjeans_Offi/status/1743824003637370972
Sun Jan 07 02:36:32 +0000 2024,1743823904127492174,saw sunoo again for the second time ☹️🫶🏻 #GDA2024 #GDAJAKARTA #GoldenDiscAwards #GDAinJakarta #KIMSUNOO https://t.co/OZv5UT5IVe,0,1,62,181,en,1476807950253510660,1743823904127492174,matchurro,https://twitter.com/matchurro/status/1743823904127492174
Sun Jan 07 02:36:09 +0000 2024,1743823811290829284,"YA ALLAH GDA KEREN BANGETTTTTTTT GUE GABISA DIEM BANGET KALO LIAT TWEET GDA, GDA IN JAKARTA KERENNNNNNN ABISSS #GDAinJakarta",0,0,0,0,in,1389669286772281345,1743823811290829284,abcwony,https://twitter.com/abcwony/status/1743823811290829284
Sun Jan 07 02:36:08 +0000 2024,1743823805825565078,"Dengan penuh kehangatan, Dewi Juliani merangkul harapan dan bekerja bersama rakyat untuk mewujudkan mimpi-mimpi yang lebih baik.  #DewiJuliani #GDAinJakarta #TheSignEP7 #MyDemonEp12 #CherryMagicTHep4 Minggu Korea https://t.co/5W3kKgENhT",0,0,0,0,in,879269688252878849,1743823805825565078,DewiJuliani2024,https://twitter.com/DewiJuliani2024/status/1743823805825565078
Sun Jan 07 02:35:50 +0000 2024,1743823728579080431,Our Season… aaaaaaaakkkkkkkkkkkkk😭😭😭💙💙💙  #GoldenDiscAwards2024  #GDAinJakarta  #ZB1 #ZEROBASEONE https://t.co/O1LNRVqkiQ,1,2,14,52,en,1119664260047499264,1743818858870538312,haobinksky10,https://twitter.com/haobinksky10/status/1743823728579080431
Sun Jan 07 02:34:57 +0000 2024,1743823505777660286,"Misi sosial Dewi Juliani mencakup tiga pilar utama: merangkul semua lapisan masyarakat, membangun infrastruktur yang berkelanjutan, dan meningkatkan kesejahteraan bersama.  #DewiJuliani #TheSignEP7 #MyDemonEp12 #CherryMagicTHep4 Minggu #GDAinJakarta https://t.co/SE7hRhx1ji",0,0,0,0,in,879269688252878849,1743823505777660286,DewiJuliani2024,https://twitter.com/DewiJuliani2024/status/1743823505777660286
Sun Jan 07 02:34:06 +0000 2024,1743823294753829324,my jaw DROPPED  #GDA2024 #GDAJAKARTA #GoldenDiscAwards #GDAinJakarta #RICKY https://t.co/QoHG8uQfs7,0,0,6,21,en,1476807950253510660,1743823294753829324,matchurro,https://twitter.com/matchurro/status/1743823294753829324
Sun Jan 07 02:33:52 +0000 2024,1743823234691453044,"Bersama Dewi Juliani, kita melangkah bersama, merajut solidaritas yang kuat demi menciptakan masyarakat yang lebih baik dan berkeadilan.  #DewiJuliani #GDAinJakarta Minggu #TheSignEP7 #MyDemonEp12 #CherryMagicTHep4 https://t.co/8Mp9PjfQ9n",0,0,0,0,in,879269688252878849,1743823234691453044,DewiJuliani2024,https://twitter.com/DewiJuliani2024/status/1743823234691453044
Sun Jan 07 02:32:53 +0000 2024,1743822986493493506,Minggu jam 9:25 tagar #nazarpemilu masih memimpin Trending Topic dg jumlah berlipat jadi 273ribu bersama tagar2 K-Popers #GDAinJakarta  #SEVENTEENinBKK https://t.co/MH1qiuX4PE,1,0,7,24,in,62764588,1743822986493493506,NephilaXmus,https://twitter.com/NephilaXmus/status/1743822986493493506
Sun Jan 07 02:32:07 +0000 2024,1743822792859287683,want to sell straykids photocard  Changbin sg22 POB polaroid Seungmin maxident soundwave  ―TAKE ALL 259K ―INA address only  wts skz seasons greetings 2024 pc poca 스트레이키즈 창빈 승민 #straykidssell #GDAinJakarta #SKZinJAKARTA #GDA2024 #GDAJAKARTA https://t.co/aQkf4aKGG4,1,0,0,0,en,1626048800744951809,1743822792859287683,Lucloside,https://twitter.com/Lucloside/status/1743822792859287683
Sun Jan 07 02:31:55 +0000 2024,1743822744410870164,Hi Bye Session 😍😍😍😍😍😍😍😍 #GDAJAKARTA  #GDAinJakarta  #GoldenDiscAwards2024  #GoldenDiscAwards https://t.co/7OzPn0F5TU,0,0,0,2,en,1296439828800659456,1743822744410870164,winakamui1,https://twitter.com/winakamui1/status/1743822744410870164
Sun Jan 07 02:31:49 +0000 2024,1743822717235925015,"Dewi Juliani menonjolkan dedikasinya dalam merangkul harapan, merajut solidaritas, dan mewujudkan mimpi bersama rakyat.  #DewiJuliani Minggu #GDAinJakarta #TheSignEP7 #MyDemonEp12 #CherryMagicTHep4 https://t.co/7uRv0d4CZ1",0,0,0,0,in,879269688252878849,1743822717235925015,DewiJuliani2024,https://twitter.com/DewiJuliani2024/status/1743822717235925015
Sun Jan 07 02:30:50 +0000 2024,1743822470959047046,"Masuk Nominasi PSICK Awards di GDA Jakarta, Sikap Ambisius Yeonjun TXT Disorot Netizen: Malu-maluin tapi... #GDAinJakarta #GDA2024 #Yeonjun #TXT   https://t.co/mfPcJsURKR",0,0,0,3,in,972179486,1743822470959047046,KpopChartNet,https://twitter.com/KpopChartNet/status/1743822470959047046
Sun Jan 07 02:30:38 +0000 2024,1743822420417630613,masih mau nangisssss  #GoldenDiscAwards #GDAinJakarta https://t.co/tLYWn35lFG,0,0,0,0,in,1293096151126650880,1743822420417630613,rannchaa,https://twitter.com/rannchaa/status/1743822420417630613
Sun Jan 07 02:30:21 +0000 2024,1743822347822666038,Menunggu fancam reaksi idol di #GDAinJakarta #GDA2024,0,0,0,0,in,1095574034366922752,1743822347822666038,alttaaaaa,https://twitter.com/alttaaaaa/status/1743822347822666038
Sun Jan 07 02:30:04 +0000 2024,1743822280382410944,"GDA 2024, a thread 🫶🏻 #GDA2024 #GDAJAKARTA #GoldenDiscAwards #GDAinJakarta #ZEROBASEONE",0,1,1,3,pl,1476807950253510660,1743822280382410944,matchurro,https://twitter.com/matchurro/status/1743822280382410944
Sun Jan 07 02:29:00 +0000 2024,1743822008935457214,Stray Kids GDA 2024 Performance Hall of Fame pt2 @Stray_Kids  #GDA2024 #GDAinJakarta #GoldenDiscAwards2024 #GoldenDiscAwards https://t.co/3dOV2fh779,0,0,4,10,en,324212015,1743821115397636600,StaywithHyunie,https://twitter.com/StaywithHyunie/status/1743822008935457214
Sun Jan 07 02:27:24 +0000 2024,1743821606504603883,Fak gue gak expect suara felix bakal seberat itu pas denger langsung 😭😭😭😭😭  #GDA2024 #GDAinJakarta,0,0,0,0,in,2558211624,1743821606504603883,cremeregal,https://twitter.com/cremeregal/status/1743821606504603883
Sun Jan 07 02:26:43 +0000 2024,1743821437184680257,eunwoo with wonwoo ihiyy aduh indahnya suami2ku akur🥰 #GoldenDiscAwards2024 #GDAinJakarta #GoldenDiscAwards #EUNWOO #WONWOO https://t.co/cDWwZ6nQLH,4,0,63,170,in,1626873392,1743672452037988586,bebidell,https://twitter.com/bebidell/status/1743821437184680257
Sun Jan 07 02:25:27 +0000 2024,1743821115397636600,Stray Kids GDA 2024 Performance Hall of Fame pt1 @Stray_Kids  #GDA2024 #GDAinJakarta #GoldenDiscAwards2024 #GoldenDiscAwards https://t.co/wpdrkdV4MY,0,1,9,19,en,324212015,1743821115397636600,StaywithHyunie,https://twitter.com/StaywithHyunie/status/1743821115397636600
Sun Jan 07 02:25:16 +0000 2024,1743821070229196994,Stray Kids GDA 2024 Performance Megaverse pt2 @Stray_Kids  #GDA2024 #GDAinJakarta #GoldenDiscAwards2024 #GoldenDiscAwards https://t.co/ZRiz2tOujV,0,0,4,11,en,324212015,1743820423270428884,StaywithHyunie,https://twitter.com/StaywithHyunie/status/1743821070229196994
Sun Jan 07 02:24:29 +0000 2024,1743820873910583607,nami ketemu matthewwww!! so happy!! suara ku sampe habiss😭 thank God udah kasih kesempatan untuk ketemu matthew di awal tahun ini🥺💗 #GDA2024 #GDAinJakarta #ZEROBASEONE #SEOKMATTHEW https://t.co/tUNFKLgnc3,0,0,6,71,in,1225023450181300224,1743820873910583607,seokmattcheuw,https://twitter.com/seokmattcheuw/status/1743820873910583607
Sun Jan 07 02:23:58 +0000 2024,1743820743954280608,#GDAinJakarta 💙💙💙 https://t.co/L5B6eybGf0,0,0,0,6,qme,1345717210082230274,1743820743954280608,wonqxote,https://twitter.com/wonqxote/status/1743820743954280608
Sun Jan 07 02:23:42 +0000 2024,1743820678099579212,Thread  Kebaya Modern - Bisa CUSTOM dengan contoh gambar  https://t.co/AEkd7oTTyS Tags : #nazarpemilu #GDAinJakarta #GDA2024 https://t.co/3WBxNSZJY1,0,0,0,0,in,1660520541084852224,1743820678099579212,satupersensaja,https://twitter.com/satupersensaja/status/1743820678099579212
Sun Jan 07 02:23:35 +0000 2024,1743820647657341264,This korean person is pushing and hit people and security in golden disk award. @jtbclove @JTBC5 @JTBC_EVENT @JTBC_news @jtbc_K909 @JTBCGolfnSports @jtbcgolf @GoldenDisc_en #GDAinJakarta,0,0,0,1,en,80220536,1743820647657341264,topleseaJ,https://twitter.com/topleseaJ/status/1743820647657341264
Sun Jan 07 02:23:34 +0000 2024,1743820643848855694,"GDA TAUN INI SERU BANGET ♥️♥️♥️♥️ SEMUANYA BENER BENER PERFECT BIG SHOUT OUT TO EVERYONE BEHIND THE SCENE, AAAAAAAA SENENG BANGETTT SETELAH KEKERINGAN DAN KEGARINGAN AKHIRNYA ADA ACARA AWARD YANG BENER BENER SERUU APALAGI INI DI JAKARTA  #GDAinJakarta #GDA2024",0,0,0,0,in,1298568902272720897,1743820643848855694,0211rosepark,https://twitter.com/0211rosepark/status/1743820643848855694
Sun Jan 07 02:23:21 +0000 2024,1743820589817872618,Stray Kids GDA 2024 Performance S-Class @Stray_Kids  #GDA2024 #GDAinJakarta #GoldenDiscAwards2024 #GoldenDiscAwards https://t.co/gcnTn7Eoek,0,0,20,81,en,324212015,1743820589817872618,StaywithHyunie,https://twitter.com/StaywithHyunie/status/1743820589817872618
Sun Jan 07 02:20:23 +0000 2024,1743819840601911413,Maksud lukh apa pake ke atas segala Min? Mau nyamperin Kak Nyu???  #Minwon #GDA2024 #GDAinJakarta #GDAJAKARTA https://t.co/o2GaUAoZai,0,0,2,2,in,1457045322425720835,1743819840601911413,arwendhita,https://twitter.com/arwendhita/status/1743819840601911413
Sun Jan 07 02:19:32 +0000 2024,1743819627719975137,"Kmrin aku ke #GDAinJakarta naik kemdaraan pribadi, cari parkir pun gampang banyak yg nyediain dan banyak yg senggang walau biaya parkirnya gila2an tapi worth karena tinggal nyebrang doang..",0,1,0,0,in,532170860,1743819627719975137,bxngtxnbts,https://twitter.com/bxngtxnbts/status/1743819627719975137
Sun Jan 07 02:19:19 +0000 2024,1743819571604414970,"Warga Tengaran dan Sedulur Saklawase menyatukan dukungan mereka untuk Mochamad Herviano, calon anggota DPR-RI tahun 2024.  #MochamadHerviano #GDAinJakarta Minggu #TheSignEP7 #MyDemonEp12 #CherryMagicTHep4 Korea https://t.co/tqMC4Chs3U",0,1,0,0,in,1238016326758621185,1743819571604414970,RelawanHerviano,https://twitter.com/RelawanHerviano/status/1743819571604414970
Sun Jan 07 02:18:57 +0000 2024,1743819479845658737,yeonjun guilty jn jakarta #GoldenDiscAwards2024 #GoldenDiscAwards #GDA2024 #GDAinJakarta #TOMORROW_X_TOGETHER https://t.co/Wox7rsb3XL,0,0,1,2,in,1384306096446132225,1743819479845658737,KimThVtaetae,https://twitter.com/KimThVtaetae/status/1743819479845658737
Sun Jan 07 02:18:10 +0000 2024,1743819282453320019,#골든디스크어워즈 #GoldenDiscAwards #SVT_38thGoldenDiscAwards #GDA2024  #GDAinJakarta,0,0,0,0,qht,1570785811477696514,1743818589029933122,yutokingtumi,https://twitter.com/yutokingtumi/status/1743819282453320019
Sun Jan 07 02:17:39 +0000 2024,1743819152589218116,"Pintu gerbang carat , saya ijin mau masuk gerbang nya ya , hoshi maapin oleng bentar ke dia😍 #SEVENTEEN #SCOUPS #CARAT #gdainjkt #GDAinJakarta #GDA2024 #GoldenDiscAwards2024 #GoldenDiscAwardsJakarta https://t.co/t81dlEyPLw",0,0,0,3,in,1313837287801647104,1743819152589218116,meandmybias_,https://twitter.com/meandmybias_/status/1743819152589218116
Sun Jan 07 02:16:31 +0000 2024,1743818866885824716,✿ 𓏳 เครื่อง pacpac  !👾🕹️ สูบแล้วมีไฟ มีสายคล้องคอ เครื่องเปล่า 590 พร้อมสูบ 690 ส่งฟรี ( ฟอล+รีทวิต ลด10บาท )  #พอต #พอตinfy #พอตไฟฟ้า #พอตrelx #พอตราคาถูก #พอตใช้แล้วทิ้ง #infy  #หัวพอตrelx #หัวrelx #หัวพอตinfy #BABYMONSTER #555festival #GDAinJakarta #Lebanon #ENGLOT https://t.co/fEAkkoXiys,0,0,0,0,th,1725743459653537792,1743818866885824716,nuttyrelaxshop,https://twitter.com/nuttyrelaxshop/status/1743818866885824716
Sun Jan 07 02:16:29 +0000 2024,1743818858870538312,"Mattbin intro dance 😍🥹😍🥹  Maapin, awalnya gue gak tau itu siapa? Matanya minus, trus heboh pas tau itu hanbin, kocak. 🤣🤣  #GoldenDiscAwards2024  #GDAinJakarta  #SungHanbin #SeokMattew #ZEROBASEONE https://t.co/rRhRTU6StB",1,2,18,76,in,1119664260047499264,1743818858870538312,haobinksky10,https://twitter.com/haobinksky10/status/1743818858870538312
Sun Jan 07 02:16:11 +0000 2024,1743818786116161832,bless my ears............ you guys will always and always be my favourite 😭❤️  STRAY KIDS IN GDA JAKARTA #READYtoROCKinJAKARTA #SKZinJAKARTA #GDAinJAKARTA https://t.co/CEhffx0UUv,0,2,54,162,en,1403609491107581955,1743818786116161832,kiariteight,https://twitter.com/kiariteight/status/1743818786116161832
Sun Jan 07 02:16:05 +0000 2024,1743818758945399255,@boreum_ddalki @niceventsid @bankmandiri @GoldenDisc_en mana nih yang kalian sebut PRIORITAS untuk EARLY BUYER ?? nyesel banget check out tiket tgl 30 NOV lewat LIVIN MANDIRI tapi dapetnya row BELAKANG &amp  paling PINGGIR 🤡👎🏻 #GDAJAKARTA #GDAinJakarta  @niceventsid @bankmandiri @GoldenDisc_en,0,1,0,0,in,1954401967,1743576607133180319,chonsaie,https://twitter.com/chonsaie/status/1743818758945399255
Sun Jan 07 02:15:57 +0000 2024,1743818724795433160,cw // loud scream (SORRY)  probably this will be the stressful fancam you've ever seen😭  #ENHYPEN #엔히이픈 #GDAinJakarta https://t.co/xOYsbqP6aZ,1,1,1,4,en,1477734712105865217,1743818724795433160,sevenbyols,https://twitter.com/sevenbyols/status/1743818724795433160
Sun Jan 07 02:15:35 +0000 2024,1743818631560192242,Forum betawi rempug pastikan 03 menjadi pilihannya  wonwoo Pasutri Gaje #GDA2024 Korea Fansite Jake #MyDemonEp12 #GDAinJakarta Malming IVE MAKES GDA SPECIAL CONGRATULATIONS JISOO #GoldenDiscAwards2024 Dana #DeathsGame Sumut https://t.co/856U68B9iD,0,0,1,1,in,1666669591458885637,1743818631560192242,UnaNurfalah,https://twitter.com/UnaNurfalah/status/1743818631560192242
Sun Jan 07 02:15:14 +0000 2024,1743818547133092183,Warga bali tunjukkan solidaritas menyukseskan 03  wonwoo Pasutri Gaje #GDA2024 Korea Fansite Jake #MyDemonEp12 #GDAinJakarta Malming IVE MAKES GDA SPECIAL CONGRATULATIONS JISOO #GoldenDiscAwards2024 Dana #DeathsGame Sumut https://t.co/I6g2RtL7Dd,0,0,1,2,in,1666653142459748352,1743818547133092183,ChikaSulistiya,https://twitter.com/ChikaSulistiya/status/1743818547133092183
Sun Jan 07 02:14:50 +0000 2024,1743818444829814818,Lagu kampanye 03 akrab di telinga rakyat  wonwoo Pasutri Gaje #GDA2024 Korea Fansite Jake #MyDemonEp12 #GDAinJakarta Malming IVE MAKES GDA SPECIAL CONGRATULATIONS JISOO #GoldenDiscAwards2024 Dana #DeathsGame Sumut https://t.co/10uMtZCPcs,0,0,0,1,in,1667001013847588864,1743818444829814818,dinigayatri6,https://twitter.com/dinigayatri6/status/1743818444829814818
Sun Jan 07 02:13:27 +0000 2024,1743818098552262932,@alxsimanjuntak '로마에 가면 로마법에 따르라' 인도네시아 콘서트에 가면 제발 자기 머리보다 더 큰 카메라 들고 다니지마라는 법 따르세요 좀 #GoldenDiscAwards #GDA2024 #GDAinJakarta #GoldenDiscAwards2024 @soompi @pannchoa @Koreaboo,0,0,0,0,ko,1709517264545079296,1743715975105855845,darumiauw,https://twitter.com/darumiauw/status/1743818098552262932
Sun Jan 07 02:12:45 +0000 2024,1743817921007321103,"INI LUCU BANGET PLISPLISPLIS, sunghoon ganteng banget anjirlah, and sunoo is such a cutie 😭😭   #GDAinJakarta #ENHYPEN #엔하이픈 #SUNOO #SUNGHOON https://t.co/UklmqYOnjw",4,0,94,302,in,1589275056529498112,1743817921007321103,ilobeeyou,https://twitter.com/ilobeeyou/status/1743817921007321103
Sun Jan 07 02:12:39 +0000 2024,1743817894092579315,@kyung2809 '로마에 가면 로마법에 따르라' 인도네시아 콘서트에 가면 제발 자기 머리보다 더 큰 카메라 들고 다니지마라는 법 따르세요 좀 #GoldenDiscAwards #GDA2024 #GDAinJakarta #GoldenDiscAwards2024 @soompi @pannchoa @Koreaboo,0,0,0,0,ko,1709517264545079296,1743727687422923080,darumiauw,https://twitter.com/darumiauw/status/1743817894092579315
Sun Jan 07 02:12:18 +0000 2024,1743817805559189562,@FaktaGilaBola '로마에 가면 로마법에 따르라' 인도네시아 콘서트에 가면 제발 자기 머리보다 더 큰 카메라 들고 다니지마라는 법 따르세요 좀 #GoldenDiscAwards #GDA2024 #GDAinJakarta #GoldenDiscAwards2024 @soompi @pannchoa @Koreaboo,0,0,0,0,ko,1709517264545079296,1743694388436578305,darumiauw,https://twitter.com/darumiauw/status/1743817805559189562
Sun Jan 07 02:11:47 +0000 2024,1743817679159624102,@gomsemariya '로마에 가면 로마법에 따르라' 인도네시아 콘서트에 가면 제발 자기 머리보다 더 큰 카메라 들고 다니지마라는 법 따르세요 좀 #GoldenDiscAwards #GDA2024 #GDAinJakarta #GoldenDiscAwards2024 @soompi @pannchoa @Koreaboo,0,0,0,0,ko,1709517264545079296,1743694340520870244,darumiauw,https://twitter.com/darumiauw/status/1743817679159624102
Sun Jan 07 02:10:45 +0000 2024,1743817418370355202,240106 GDA Red Carpet - Heeseung Sunghoon Jake #ENHYPEN #GDAinJakarta #GDA2024 #엔하이픈 https://t.co/j0GabgsGZn,0,0,2,23,in,1498153760073261067,1743817418370355202,mashedandbagle,https://twitter.com/mashedandbagle/status/1743817418370355202
Sun Jan 07 02:10:35 +0000 2024,1743817374808289635,hyunjin buka vest yaaa gw menggila   #GOLDENDISKAWARDS #GDA2024 #GDAinJakarta #hyunjin  #stratkids https://t.co/kzXY18QZdR,224,26,1570,5099,in,1658526395612696577,1743817374808289635,heartsfor17,https://twitter.com/heartsfor17/status/1743817374808289635
Sun Jan 07 02:10:20 +0000 2024,1743817312912945225,@ZB1_official #SMAinbkk #GDAinJakarta,0,0,0,0,qme,1297848526999715842,1743814603669385466,zhHuang_,https://twitter.com/zhHuang_/status/1743817312912945225
Sun Jan 07 02:10:11 +0000 2024,1743817275482980708,want to sell straykids photocard  Changbin sg22 POB polaroid Seungmin maxident soundwave  ―TAKE ALL 259K ―INA address only  wts seasons greetings 2024 pc poca 스트레이키즈 창빈 승민 #straykidssell #GDAinJakarta #SKZinJAKARTA #GDA2024 #GDAJAKARTA https://t.co/fKrO26VqHk,0,0,0,0,en,1626048800744951809,1743817275482980708,Lucloside,https://twitter.com/Lucloside/status/1743817275482980708
Sun Jan 07 02:10:03 +0000 2024,1743817239588139388,kelakuan para zerose dan member zb1 di gda #GDAinJakarta  a thread,4,2,484,1870,in,1424362239369244672,1743817239588139388,gyu_2004,https://twitter.com/gyu_2004/status/1743817239588139388
Sun Jan 07 02:10:00 +0000 2024,1743817229660192931,main tuh di sini 𝐁𝐄𝐁𝐀𝐒𝐁𝐄𝐓𝟖𝟖 yang bisa memberi  #Pasutri Gaje #GDA2024 #Korea #GDAinJakarta #slotgacor #MyDemonEp12 #IVE MAKES GDA SPECIAL #Jokowi #SEVENTEEN #DeathsGame #CONGRATULATIONS JISOO #LE_SSERAFIMatGDA https://t.co/r6E41tYUJY,0,0,0,1,in,870203635023532032,1743817229660192931,c8l39cggux02,https://twitter.com/c8l39cggux02/status/1743817229660192931
Sun Jan 07 02:09:33 +0000 2024,1743817114740494448,"WTS X1 Binder &amp  Photocard  X1 1st Album Premier Showcon  📎INA,JATENG want to sell 프로듀스 kolbuk poca PD101 merch Seungwoo woodz Seungyoun Wooseok Yohan Hangyul Junho Dongpyo Minhee Eunsang Dohyon Hyeongjun ZB1 Zerobaseone #x1selling #X1merch #GDAinJakarta https://t.co/XIfPdwYbbs",0,0,0,0,in,1626048800744951809,1743817114740494448,Lucloside,https://twitter.com/Lucloside/status/1743817114740494448
Sun Jan 07 02:09:13 +0000 2024,1743817030829256879,"wts want to sell svt,INA🇮🇩  Seventeen photoard pc postcard dircut album vernon jun wonwoo lenticular director's cut poca polaroid ode to you oty world tour  📍jateng  wts lfb svt Scoup woozi the8 seungkwan Dino joshua #SEVENTEENinJakarta #GDAinJakarta #CARAT https://t.co/0QpKhsoWgg",0,0,0,1,en,1626048800744951809,1743817030829256879,Lucloside,https://twitter.com/Lucloside/status/1743817030829256879
Sun Jan 07 02:08:19 +0000 2024,1743816803028185373,scoups and new jeans reacting to seventeen’s performance 💖  #GOLDENDISKAWARDS #GDA2024 #GDAinJakarta #sungcheol #newjeans #scoups  #seventeen https://t.co/ofvyCpAXN4,2,0,147,441,en,1658526395612696577,1743816803028185373,heartsfor17,https://twitter.com/heartsfor17/status/1743816803028185373
Sun Jan 07 02:06:50 +0000 2024,1743816432608317576,STRAY KIDS IN GDA JAKARTA #READYtoROCKinJAKARTA #SKZinJAKARTA #GDAinJAKARTA #goldendiscawards #골든디스크 #goldendisc #GDAinJKT,0,0,0,0,in,1336225280415784960,1743658421357101503,AnnFeel6,https://twitter.com/AnnFeel6/status/1743816432608317576
Sun Jan 07 02:06:50 +0000 2024,1743816431509352729,Golden Disc Awards 2024 Jakarta  Stray Kids - Hall Of Fame Fancam  GDA Jkt #GDA #GoldenDiscAwards #GoldenDiscAwards2024 #GDAinJakarta #RockaSTAY #SKZinJAKARTA #GDAinJkt https://t.co/kYTO6rWrNd,0,1,3,12,en,1414200406486315011,1743816431509352729,hiitsmeadrie,https://twitter.com/hiitsmeadrie/status/1743816431509352729
Sun Jan 07 02:06:44 +0000 2024,1743816408352616874,Aku ama sodara aku say thanks buat kak @fjlestari @Mycupoftea_ @2728carts @Wonnyyunmi @Dinadiyaaa @btjrstore dan kakak kakak yang gabisa aku tag karena ga tertulis sosmednya 😭🙏🏻 freebiesnya lucu lucu bangeet aku seneng bangeeet 😭❤️❤️❤️ #GDA2024 #GDAinJakarta https://t.co/nJpK4rMMkn,0,1,0,2,in,1196366732748701697,1743816408352616874,chan02_momo,https://twitter.com/chan02_momo/status/1743816408352616874
Sun Jan 07 02:06:25 +0000 2024,1743816325057880156,"im calling him and he what?! BLOWING A KISS AGAIN?!! SUNG HANBIN, what are we😭 #GDAinJakarta #GoldenDiscAwards #ZB1INJAKARTA #SUNGHANBIN #성한빈 #제로베이스원 https://t.co/X0xMW4g7Gk",0,0,150,529,en,1668611736579215361,1743816325057880156,sunghamb1n,https://twitter.com/sunghamb1n/status/1743816325057880156
Sun Jan 07 02:05:28 +0000 2024,1743816088402428400,240106 GDA HQ  ✨ #ENHYPENinJAKARTA #GDAinJAKARTA  #GoldenDiscAward2024 #GDA2024 @ENHYPEN @ENHYPEN_members #GoldenDiscAwards  #ENHYPEN_JAKE  #제이크 #심재윤 #엔하이픈 #JAKE #ENHYPEN  #ジェイク #沈载伦 https://t.co/VIo0dOLyG3,19,0,1024,2935,pl,1704798670154084352,1743816088402428400,Withj_33,https://twitter.com/Withj_33/status/1743816088402428400
Sun Jan 07 02:04:25 +0000 2024,1743815821506629996,240104 ICN  #STAYC #스테이씨 #ステイシー  #아이사 #ISA #アイサ #이채영   #GDAinJakarta https://t.co/Q3CaRteUkW,0,0,2,12,und,982952273977294850,1743815821506629996,Koreasugitomo16,https://twitter.com/Koreasugitomo16/status/1743815821506629996
Sun Jan 07 02:03:58 +0000 2024,1743815710818894227,240104 ICN  #STAYC #스테이씨 #ステイシー  #수민 #SUMIN #スミン #배수민  #GDAinJakarta https://t.co/N4I4dHwPec,0,0,1,5,und,982952273977294850,1743815710818894227,Koreasugitomo16,https://twitter.com/Koreasugitomo16/status/1743815710818894227
Sun Jan 07 02:03:41 +0000 2024,1743815638710399434,Akhirnya ketemu dia walaupun masih dari jauh 😭🫶🏻 #GoldenDiscAwards #GDAinJakarta https://t.co/Sdh5eaWynC,0,0,0,0,in,1359509420808368130,1743815638710399434,heewoniie_,https://twitter.com/heewoniie_/status/1743815638710399434
